         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      723    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
      410    0.001    0.000    0.001    0.000 copyreg.py:87(__newobj__)
      868    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      309    0.001    0.000    0.002    0.000 socket.py:86(<lambda>)
      166    0.001    0.000    0.001    0.000 sre_parse.py:224(__init__)
      342    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:792(find_spec)
      373    0.001    0.000    0.002    0.000 abc.py:137(__instancecheck__)
        1    0.001    0.001    0.067    0.067 backend_qt5.py:1(<module>)
      330    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:307(__init__)
      631    0.001    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.001    0.001    0.002    0.002 __init__.py:860(<dictcomp>)
       83    0.001    0.000    0.002    0.000 pyparsing.py:3592(__init__)
      330    0.001    0.000    0.001    0.000 sre_compile.py:595(isstring)
       19    0.001    0.000    0.026    0.001 rcsetup.py:866(validate_cycler)
      100    0.001    0.000    0.003    0.000 font_manager.py:883(_json_decode)
      307    0.001    0.000    0.001    0.000 socket.py:76(<lambda>)
      588    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
       24    0.001    0.000    0.005    0.000 traceback.py:318(extract)
      310    0.001    0.000    0.001    0.000 socket.py:91(<lambda>)
      410    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
      312    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
       26    0.001    0.000    0.002    0.000 posixpath.py:338(normpath)
       39    0.001    0.000    0.002    0.000 _inspect.py:142(formatargspec)
      359    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:143(__init__)
      130    0.001    0.000    0.003    0.000 pyplot.py:1774(<genexpr>)
      317    0.001    0.000    0.001    0.000 overrides.py:111(array_function_dispatch)
  263/261    0.001    0.000    0.001    0.000 pyparsing.py:497(__init__)
       81    0.001    0.000    0.001    0.000 inspect.py:525(_findclass)
      601    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
       36    0.001    0.000    0.028    0.001 __init__.py:1484(_add_data_doc)
      342    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
      263    0.001    0.000    0.001    0.000 pyparsing.py:488(__new__)
        1    0.001    0.001    0.001    0.001 defchararray.py:17(<module>)
      398    0.001    0.000    0.001    0.000 sre_parse.py:168(__setitem__)
        4    0.001    0.000    0.001    0.000 enum.py:890(<listcomp>)
      542    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
      661    0.001    0.000    0.001    0.000 inspect.py:2835(parameters)
      347    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:719(find_spec)
        8    0.001    0.000    0.004    0.001 __init__.py:1926(_define_aliases)
      572    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      534    0.001    0.000    0.001    0.000 {built-in method builtins.globals}
